Key,Institute_name,Branch,Sub_category,State_Quota,GE_CR,SC_CR,ST_CR,OBC_CR,year
4523,Indian Institute of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",FALSE,OTHERSTATE,8305,2197,1103,3631,2017
4524,Indian Institute of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",TRUE,OTHERSTATE,233,,,,2017
4525,Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,4071,699,208,1346,2017
4526,Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,96,,,48,2017
4527,Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,4465,839,319,1694,2017
4528,Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,122,,,,2017
4529,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,262,77,40,127.01,2017
4530,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,4,,0.01,2017
4531,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,369,122,88.01,185,2017
4532,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,9,,,,2017
4533,Indian Institute of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",FALSE,OTHERSTATE,4493,1561,839,2201,2017
4534,Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,1174,264,111,451,2017
4535,Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,17,2017
4536,Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,1520,449,225,619,2017
4537,Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,78,,,,2017
4538,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,940,189,130,399,2017
4539,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,14,,,,2017
4540,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,1335,408,274,584,2017
4541,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,,8,,,2017
4542,Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",FALSE,OTHERSTATE,6995,2040,927,3510,2017
4543,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,3485,1055.01,603,1573,2017
4544,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,127,,,,2017
4545,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,4142,1332,694,1939,2017
4546,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,,,,23,2017
4547,Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,2547,819,502,1152,2017
4548,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,3804,1370,651,2053,2017
4549,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,125,,,,2017
4550,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,4523,1426,662,2113,2017
4551,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,,,,29,2017
4552,Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",FALSE,OTHERSTATE,1321,554,351,655,2017
4553,Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",TRUE,OTHERSTATE,68,,,75,2017
4554,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,1578,327,147.01,675,2017
4555,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,41,,,,2017
4556,Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,2030,496,292,863,2017
4557,Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,76,,,32,2017
4558,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,4501,1190,663,2073,2017
4559,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,207,,,,2017
4560,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,4816,1327,635,2148,2017
4561,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,6067,1376,862,2337,2017
4562,Indian Institute of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,6767,1691,900,2821,2017
4563,Indian Institute of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,8095,1795,993,3220,2017
4564,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,5759,1613,732,2426,2017
4565,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,4,2017
4566,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,6484,1700,992,2779,2017
4567,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,189,,,,2017
4568,Indian Institute of Technology Kharagpur,"Physics (5 Years, Integrated Master of Science)",FALSE,OTHERSTATE,6460,1748,867,3167,2017
4569,Indian Institute of Technology Kharagpur,"Quality Engineering Design and Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,4662,1713,577,2249,2017
4570,Indian Institute of Technology Kharagpur,"Quality Engineering Design and Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,176,,,,2017
4571,Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,2995,770,357,1368,2017
4572,Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,11,2017
4573,Indian Institute of Technology Madras,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,3360,805,493.01,1425,2017
4574,Indian Institute of Technology Madras,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,6345,1918,1016,2658,2017
4575,Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",FALSE,OTHERSTATE,8849,2152,1089,3593,2017
4576,Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",TRUE,OTHERSTATE,215,,,,2017
4577,Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,2802,855,386,1333,2017
4578,Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,82,,,61,2017
4579,Indian Institute of Technology Madras,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,3507,975,474,1509,2017
4580,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,3632,672,214,1203,2017
4581,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,85,,,42,2017
4582,Indian Institute of Technology Madras,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,4435,861,276,1676,2017
4583,Indian Institute of Technology Madras,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,97,,,,2017
4584,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,177,54,22,80,2017
4585,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,7,,,,2017
4586,Indian Institute of Technology Madras,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,265,76,26,128,2017
4587,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,641,216,103,259,2017
4588,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,19,,,13,2017
4589,Indian Institute of Technology Madras,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,1095,352,245,522,2017
4590,Indian Institute of Technology Madras,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,29,,,,2017
4591,Indian Institute of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,4173,1590,737,1808,2017
4592,Indian Institute of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,61,,,,2017
4593,Indian Institute of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,2166,1095,390,999,2017
4594,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,1222,271,149,520,2017
4595,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,25,,,,2017
4596,Indian Institute of Technology Madras,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,1839,512,293,793,2017
4597,Indian Institute of Technology Madras,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,80,,,45,2017
4598,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,4546,1199,679,1861,2017
4599,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,128,,,,2017
4600,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,4694,1315,836,2029,2017
4601,Indian Institute of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,5030,1489,789,2236,2017
4602,Indian Institute of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,162,,,,2017
4603,Indian Institute of Technology Madras,"Naval Architecture and Ocean Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,5740,1681,1020,2559,2017
4604,Indian Institute of Technology Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",FALSE,OTHERSTATE,3753,991,929,2679,2017
4605,Indian Institute of Technology Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",TRUE,OTHERSTATE,132,,,,2017
4606,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,7973,1323,383,2625,2017
4607,Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,2587,662,370,1179,2017
4608,Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,83,,,,2017
4609,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,5261,1181,460,2111,2017
4610,Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,6607,1281,637,2364,2017
4611,Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,188,,,,2017
4612,Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,9509,1558,640,3060,2017
4613,Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,4962,1079,728,1881,2017
4614,Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,163,,,,2017
4615,Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,7207,1539,654,2537,2017
4616,Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,8349,1525,714,2626,2017
4617,Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,60.01,2017
4618,Indian Institute of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,8853,1682,796,2880,2017
4619,Indian Institute of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,8281,1360,497,2444,2017
4620,Indian Institute of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,179,,,30,2017
4621,Indian Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,3298,664,498,1122,2017
4622,Indian Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,33,,,52,2017
4623,Indian Institute of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,6151,1299,614,1995,2017
4624,Indian Institute of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,161,,,,2017
4625,Indian Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,7237,1306,618,2234,2017
4626,Indian Institute of Technology Roorkee,"Applied Mathematics (5 Years, Integrated Master of Science)",FALSE,OTHERSTATE,2589,1135,708,1562,2017
4627,Indian Institute of Technology Roorkee,"Applied Mathematics (5 Years, Integrated Master of Science)",TRUE,OTHERSTATE,205,,,,2017
4628,Indian Institute of Technology Roorkee,"Architecture (5 Years, Bachelor of Architecture)",FALSE,OTHERSTATE,14983,2320,905,4180,2017
4629,Indian Institute of Technology Roorkee,"Bio Technology (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,6459,1899,917,2896,2017
4630,Indian Institute of Technology Roorkee,"Bio Technology (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,259,,,,2017
