Sl#,key,Institute,Branch,Course,Sub Category,State Quota,State,GE_CR,SC_CR,ST_CR,OBC_CR,Year
689,"National Institute of Technology, PuducherryNPYCSE4BFALSEOTHERSTATE","National Institute of Technology, Puducherry",Computer Science & Engineering,NPYCSE4B,FALSE,OTHERSTATE,,16585,93850,142570,29041,2014
690,"National Institute of Technology, PuducherryNPYCSE4BTRUEOTHERSTATE","National Institute of Technology, Puducherry",Computer Science & Engineering,NPYCSE4B,TRUE,OTHERSTATE,,175216,,,,2014
691,"National Institute of Technology, PuducherryNPYEEE4BFALSEHOMESTATE","National Institute of Technology, Puducherry",Electrical & Electronics Engineering,NPYEEE4B,FALSE,HOMESTATE,,224700,438659,,335132,2014
692,"National Institute of Technology, PuducherryNPYEEE4BFALSEOTHERSTATE","National Institute of Technology, Puducherry",Electrical & Electronics Engineering,NPYEEE4B,FALSE,OTHERSTATE,,18170,97076,129537,27531,2014
693,"National Institute of Technology, PuducherryNPYECE4BFALSEHOMESTATE","National Institute of Technology, Puducherry",Electronics & Communication Engineering,NPYECE4B,FALSE,HOMESTATE,,171579,290634,,199743,2014
694,"National Institute of Technology, PuducherryNPYECE4BFALSEOTHERSTATE","National Institute of Technology, Puducherry",Electronics & Communication Engineering,NPYECE4B,FALSE,OTHERSTATE,,16373,86077,136519,19049,2014
695,"National Institute of Technology, PuducherryNPYECE4BTRUEHOMESTATE","National Institute of Technology, Puducherry",Electronics & Communication Engineering,NPYECE4B,TRUE,HOMESTATE,,,,,515593,2014
696,"National Institute of Technology, RaipurNRAARC5AFALSEHOMESTATE","National Institute of Technology, Raipur",Architecture,NRAARC5A,FALSE,HOMESTATE,,11498,51404,107474,28607,2014
697,"National Institute of Technology, RaipurNRAARC5AFALSEOTHERSTATE","National Institute of Technology, Raipur",Architecture,NRAARC5A,FALSE,OTHERSTATE,,8253,32735,38719,17396,2014
698,"National Institute of Technology, RaipurNRABMD4BFALSEHOMESTATE","National Institute of Technology, Raipur",Bio Medical Engineering,NRABMD4B,FALSE,HOMESTATE,,197732,448201,321269,323427,2014
699,"National Institute of Technology, RaipurNRABMD4BFALSEOTHERSTATE","National Institute of Technology, Raipur",Bio Medical Engineering,NRABMD4B,FALSE,OTHERSTATE,,54976,220028,359400,127642,2014
700,"National Institute of Technology, RaipurNRABMD4BTRUEOTHERSTATE","National Institute of Technology, Raipur",Bio Medical Engineering,NRABMD4B,TRUE,OTHERSTATE,,849127,,,,2014
701,"National Institute of Technology, RaipurNRABTE4BFALSEHOMESTATE","National Institute of Technology, Raipur",Bio Technology Engineering,NRABTE4B,FALSE,HOMESTATE,,142563,428797,240317,362286,2014
702,"National Institute of Technology, RaipurNRABTE4BFALSEOTHERSTATE","National Institute of Technology, Raipur",Bio Technology Engineering,NRABTE4B,FALSE,OTHERSTATE,,49150,152636,310766,107277,2014
703,"National Institute of Technology, RaipurNRACHE4BFALSEHOMESTATE","National Institute of Technology, Raipur",Chemical Engineering \ Technology,NRACHE4B,FALSE,HOMESTATE,,62674,267719,226134,97778,2014
704,"National Institute of Technology, RaipurNRACHE4BFALSEOTHERSTATE","National Institute of Technology, Raipur",Chemical Engineering \ Technology,NRACHE4B,FALSE,OTHERSTATE,,31027,133339,216325,41261,2014
705,"National Institute of Technology, RaipurNRACIV4BFALSEHOMESTATE","National Institute of Technology, Raipur",Civil Engineering,NRACIV4B,FALSE,HOMESTATE,,43227,167033,103572,56007,2014
706,"National Institute of Technology, RaipurNRACIV4BFALSEOTHERSTATE","National Institute of Technology, Raipur",Civil Engineering,NRACIV4B,FALSE,OTHERSTATE,,27902,115069,117699,35073,2014
707,"National Institute of Technology, RaipurNRACSE4BFALSEHOMESTATE","National Institute of Technology, Raipur",Computer Science & Engineering,NRACSE4B,FALSE,HOMESTATE,,36952,224747,175157,75460,2014
708,"National Institute of Technology, RaipurNRACSE4BFALSEOTHERSTATE","National Institute of Technology, Raipur",Computer Science & Engineering,NRACSE4B,FALSE,OTHERSTATE,,18310,117052,166973,27731,2014
709,"National Institute of Technology, RaipurNRACSE4BTRUEHOMESTATE","National Institute of Technology, Raipur",Computer Science & Engineering,NRACSE4B,TRUE,HOMESTATE,,312859,,,,2014
710,"National Institute of Technology, RaipurNRACSE4BTRUEOTHERSTATE","National Institute of Technology, Raipur",Computer Science & Engineering,NRACSE4B,TRUE,OTHERSTATE,,267103,,,,2014
711,"National Institute of Technology, RaipurNRAELE4BFALSEHOMESTATE","National Institute of Technology, Raipur",Electrical Engineering,NRAELE4B,FALSE,HOMESTATE,,37792,156573,134030,46584,2014
712,"National Institute of Technology, RaipurNRAELE4BFALSEOTHERSTATE","National Institute of Technology, Raipur",Electrical Engineering,NRAELE4B,FALSE,OTHERSTATE,,23865,117979,133716,28510,2014
713,"National Institute of Technology, RaipurNRAELE4BTRUEHOMESTATE","National Institute of Technology, Raipur",Electrical Engineering,NRAELE4B,TRUE,HOMESTATE,,424270,,,695297,2014
714,"National Institute of Technology, RaipurNRAELE4BTRUEOTHERSTATE","National Institute of Technology, Raipur",Electrical Engineering,NRAELE4B,TRUE,OTHERSTATE,,452963,,,,2014
715,"National Institute of Technology, RaipurNRAETE4BFALSEHOMESTATE","National Institute of Technology, Raipur",Electronics & Tele Communication Engineering,NRAETE4B,FALSE,HOMESTATE,,48366,203252,164059,67806,2014
716,"National Institute of Technology, RaipurNRAETE4BFALSEOTHERSTATE","National Institute of Technology, Raipur",Electronics & Tele Communication Engineering,NRAETE4B,FALSE,OTHERSTATE,,21220,125434,161733,28693,2014
717,"National Institute of Technology, RaipurNRAETE4BTRUEOTHERSTATE","National Institute of Technology, Raipur",Electronics & Tele Communication Engineering,NRAETE4B,TRUE,OTHERSTATE,,87586,,,584891,2014
718,"National Institute of Technology, RaipurNRAITY4BFALSEHOMESTATE","National Institute of Technology, Raipur",Information Technology,NRAITY4B,FALSE,HOMESTATE,,66933,303918,232864,124919,2014
719,"National Institute of Technology, RaipurNRAITY4BFALSEOTHERSTATE","National Institute of Technology, Raipur",Information Technology,NRAITY4B,FALSE,OTHERSTATE,,28348,151289,202815,43727,2014
720,"National Institute of Technology, RaipurNRAITY4BTRUEHOMESTATE","National Institute of Technology, Raipur",Information Technology,NRAITY4B,TRUE,HOMESTATE,,579018,,,,2014
721,"National Institute of Technology, RaipurNRAITY4BTRUEOTHERSTATE","National Institute of Technology, Raipur",Information Technology,NRAITY4B,TRUE,OTHERSTATE,,304424,,,,2014
722,"National Institute of Technology, RaipurNRAMEC4BFALSEHOMESTATE","National Institute of Technology, Raipur",Mechanical Engineering,NRAMEC4B,FALSE,HOMESTATE,,25287,145998,123854,37477,2014
723,"National Institute of Technology, RaipurNRAMEC4BFALSEOTHERSTATE","National Institute of Technology, Raipur",Mechanical Engineering,NRAMEC4B,FALSE,OTHERSTATE,,18659,95009,126689,26358,2014
724,"National Institute of Technology, RaipurNRAMET4BFALSEHOMESTATE","National Institute of Technology, Raipur",Metallurgical Engineering,NRAMET4B,FALSE,HOMESTATE,,80215,292425,253444,120731,2014
725,"National Institute of Technology, RaipurNRAMET4BFALSEOTHERSTATE","National Institute of Technology, Raipur",Metallurgical Engineering,NRAMET4B,FALSE,OTHERSTATE,,46713,171022,274639,75981,2014
726,"National Institute of Technology, RaipurNRAMIN4BFALSEHOMESTATE","National Institute of Technology, Raipur",Mining Engineering,NRAMIN4B,FALSE,HOMESTATE,,74363,265980,191696,91497,2014
727,"National Institute of Technology, RaipurNRAMIN4BFALSEOTHERSTATE","National Institute of Technology, Raipur",Mining Engineering,NRAMIN4B,FALSE,OTHERSTATE,,44766,166426,268142,70317,2014
728,"National Institute of Technology, RourkelaNROCHY5IFALSEHOMESTATE","National Institute of Technology, Rourkela",5 year Integrated M.Sc. In Chemistry,NROCHY5I,FALSE,HOMESTATE,,128870,580418,350266,327384,2014
729,"National Institute of Technology, RourkelaNROCHY5IFALSEOTHERSTATE","National Institute of Technology, Rourkela",5 year Integrated M.Sc. In Chemistry,NROCHY5I,FALSE,OTHERSTATE,,59656,201233,303460,105933,2014
730,"National Institute of Technology, RourkelaNROLSC5IFALSEHOMESTATE","National Institute of Technology, Rourkela",5 year Integrated M.Sc. In Life Science,NROLSC5I,FALSE,HOMESTATE,,340467,760836,374030,,2014
731,"National Institute of Technology, RourkelaNROLSC5IFALSEOTHERSTATE","National Institute of Technology, Rourkela",5 year Integrated M.Sc. In Life Science,NROLSC5I,FALSE,OTHERSTATE,,280156,324414,457210,283192,2014
732,"National Institute of Technology, RourkelaNROMAT5IFALSEHOMESTATE","National Institute of Technology, Rourkela",5 year Integrated M.Sc. In Mathematics,NROMAT5I,FALSE,HOMESTATE,,137071,696612,381428,202849,2014
733,"National Institute of Technology, RourkelaNROMAT5IFALSEOTHERSTATE","National Institute of Technology, Rourkela",5 year Integrated M.Sc. In Mathematics,NROMAT5I,FALSE,OTHERSTATE,,52660,232004,159344,82957,2014
734,"National Institute of Technology, RourkelaNROPHY5IFALSEHOMESTATE","National Institute of Technology, Rourkela",5 year Integrated M.Sc. In Physics,NROPHY5I,FALSE,HOMESTATE,,64097,509493,349964,353877,2014
735,"National Institute of Technology, RourkelaNROPHY5IFALSEOTHERSTATE","National Institute of Technology, Rourkela",5 year Integrated M.Sc. In Physics,NROPHY5I,FALSE,OTHERSTATE,,37409,231164,259574,47769,2014
736,"National Institute of Technology, RourkelaNROARC5AFALSEHOMESTATE","National Institute of Technology, Rourkela",Architecture,NROARC5A,FALSE,HOMESTATE,,8631,9840,19982,16065,2014
737,"National Institute of Technology, RourkelaNROARC5AFALSEOTHERSTATE","National Institute of Technology, Rourkela",Architecture,NROARC5A,FALSE,OTHERSTATE,,6208,17374,21554,11469,2014
738,"National Institute of Technology, RourkelaNROARC5ATRUEHOMESTATE","National Institute of Technology, Rourkela",Architecture,NROARC5A,TRUE,HOMESTATE,,61377,,,,2014
739,"National Institute of Technology, RourkelaNROCHD5MFALSEHOMESTATE","National Institute of Technology, Rourkela",B.Tech Chemical Engineering & M.Tech. Chemical Engineering 5-year Dual Degree,NROCHD5M,FALSE,HOMESTATE,,23973,,296741,58931,2014
740,"National Institute of Technology, RourkelaNROCHD5MFALSEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech Chemical Engineering & M.Tech. Chemical Engineering 5-year Dual Degree,NROCHD5M,FALSE,OTHERSTATE,,19007,128290,,32282,2014
741,"National Institute of Technology, RourkelaNROCIT5MFALSEHOMESTATE","National Institute of Technology, Rourkela",B.Tech Civil Engineering & M. Tech. Transportation Engineering 5-year Dual Degree,NROCIT5M,FALSE,HOMESTATE,,21244,126990,,27516,2014
742,"National Institute of Technology, RourkelaNROCIT5MFALSEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech Civil Engineering & M. Tech. Transportation Engineering 5-year Dual Degree,NROCIT5M,FALSE,OTHERSTATE,,16987,83261,,26719,2014
743,"National Institute of Technology, RourkelaNROCIR5MFALSEHOMESTATE","National Institute of Technology, Rourkela",B.Tech Civil Engineering & M. Tech. Water Resources Engineering 5-year Dual Degree,NROCIR5M,FALSE,HOMESTATE,,21317,149694,,42918,2014
744,"National Institute of Technology, RourkelaNROCIR5MFALSEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech Civil Engineering & M. Tech. Water Resources Engineering 5-year Dual Degree,NROCIR5M,FALSE,OTHERSTATE,,19485,110607,,25109,2014
745,"National Institute of Technology, RourkelaNROCEC5MFALSEHOMESTATE","National Institute of Technology, Rourkela",B.Tech Computer Science & Engg. and M.Tech. Computer Science 5-year Dual Degree,NROCEC5M,FALSE,HOMESTATE,,16014,148687,,24621,2014
746,"National Institute of Technology, RourkelaNROCEC5MFALSEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech Computer Science & Engg. and M.Tech. Computer Science 5-year Dual Degree,NROCEC5M,FALSE,OTHERSTATE,,8903,,125867,21942,2014
747,"National Institute of Technology, RourkelaNROEES5MFALSEHOMESTATE","National Institute of Technology, Rourkela",B.Tech Electrical Engineering & M.Tech. Electronic Systems & Communications 5-year Dual Degree,NROEES5M,FALSE,HOMESTATE,,17098,71575,152370,37288,2014
748,"National Institute of Technology, RourkelaNROEES5MFALSEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech Electrical Engineering & M.Tech. Electronic Systems & Communications 5-year Dual Degree,NROEES5M,FALSE,OTHERSTATE,,13791,,,20748,2014
749,"National Institute of Technology, RourkelaNROEES5MTRUEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech Electrical Engineering & M.Tech. Electronic Systems & Communications 5-year Dual Degree,NROEES5M,TRUE,OTHERSTATE,,,,,810262,2014
750,"National Institute of Technology, RourkelaNROCIC5MFALSEHOMESTATE","National Institute of Technology, Rourkela",B.Tech. Ceramic Engineering & M.Tech. in Industrial Ceramics 5-year Dual Degree,NROCIC5M,FALSE,HOMESTATE,,37148,,268939,81882,2014
751,"National Institute of Technology, RourkelaNROCIC5MFALSEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech. Ceramic Engineering & M.Tech. in Industrial Ceramics 5-year Dual Degree,NROCIC5M,FALSE,OTHERSTATE,,45555,187769,216121,65697,2014
752,"National Institute of Technology, RourkelaNROEEA5MFALSEHOMESTATE","National Institute of Technology, Rourkela",B.Tech. Electrical Engineering & M.Tech. Control & Automation 5-year Dual Degree,NROEEA5M,FALSE,HOMESTATE,,16886,,240332,41954,2014
753,"National Institute of Technology, RourkelaNROEEA5MFALSEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech. Electrical Engineering & M.Tech. Control & Automation 5-year Dual Degree,NROEEA5M,FALSE,OTHERSTATE,,13137,,113503,23854,2014
754,"National Institute of Technology, RourkelaNROEPE5MFALSEHOMESTATE","National Institute of Technology, Rourkela",B.Tech. Electrical Engineering & M.Tech. Power Electronics & Drives 5-year Dual Degree,NROEPE5M,FALSE,HOMESTATE,,16319,119544,117103,40519,2014
755,"National Institute of Technology, RourkelaNROEPE5MFALSEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech. Electrical Engineering & M.Tech. Power Electronics & Drives 5-year Dual Degree,NROEPE5M,FALSE,OTHERSTATE,,11580,91569,,24673,2014
756,"National Institute of Technology, RourkelaNROEPE5MTRUEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech. Electrical Engineering & M.Tech. Power Electronics & Drives 5-year Dual Degree,NROEPE5M,TRUE,OTHERSTATE,,379245,,,,2014
757,"National Institute of Technology, RourkelaNROECN5MFALSEHOMESTATE","National Institute of Technology, Rourkela",B.Tech. Electronics & Communication Engineering & M.Tech. Communication & Network 5-year Dual Degree,NROECN5M,FALSE,HOMESTATE,,17188,175092,,40242,2014
758,"National Institute of Technology, RourkelaNROECN5MFALSEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech. Electronics & Communication Engineering & M.Tech. Communication & Network 5-year Dual Degree,NROECN5M,FALSE,OTHERSTATE,,14444,100123,,18609,2014
759,"National Institute of Technology, RourkelaNROECV5MFALSEHOMESTATE","National Institute of Technology, Rourkela",B.Tech. Electronics & Instrumentation Engineering & M.Tech. VLSI Design & Embedded Systems 5-year D,NROECV5M,FALSE,HOMESTATE,,19980,184138,,49962,2014
760,"National Institute of Technology, RourkelaNROECV5MFALSEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech. Electronics & Instrumentation Engineering & M.Tech. VLSI Design & Embedded Systems 5-year D,NROECV5M,FALSE,OTHERSTATE,,16916,93686,,21589,2014
761,"National Institute of Technology, RourkelaNROMEA5MFALSEHOMESTATE","National Institute of Technology, Rourkela",B.Tech. Mechanical Engineering & M.Tech. Mechatronics & Automation 5-year Dual Degree,NROMEA5M,FALSE,HOMESTATE,,9361,117477,,23408,2014
762,"National Institute of Technology, RourkelaNROMEA5MFALSEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech. Mechanical Engineering & M.Tech. Mechatronics & Automation 5-year Dual Degree,NROMEA5M,FALSE,OTHERSTATE,,9917,,48020,18269,2014
763,"National Institute of Technology, RourkelaNROMEA5MTRUEHOMESTATE","National Institute of Technology, Rourkela",B.Tech. Mechanical Engineering & M.Tech. Mechatronics & Automation 5-year Dual Degree,NROMEA5M,TRUE,HOMESTATE,,232305,,,,2014
764,"National Institute of Technology, RourkelaNROMMD5MFALSEHOMESTATE","National Institute of Technology, Rourkela",B.Tech. Metallurgical & Materials Engineering & M.Tech. Metallurgical & Materials Engineering 5-year,NROMMD5M,FALSE,HOMESTATE,,24839,202017,,63562,2014
765,"National Institute of Technology, RourkelaNROMMD5MFALSEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech. Metallurgical & Materials Engineering & M.Tech. Metallurgical & Materials Engineering 5-year,NROMMD5M,FALSE,OTHERSTATE,,29278,126257,,35957,2014
766,"National Institute of Technology, RourkelaNROMND5MFALSEHOMESTATE","National Institute of Technology, Rourkela",B.Tech. Mining Engineering & M.Tech. Mining Engineering 5-year Dual Degree,NROMND5M,FALSE,HOMESTATE,,34824,275861,,45984,2014
767,"National Institute of Technology, RourkelaNROMND5MFALSEOTHERSTATE","National Institute of Technology, Rourkela",B.Tech. Mining Engineering & M.Tech. Mining Engineering 5-year Dual Degree,NROMND5M,FALSE,OTHERSTATE,,21572,97576,147915,35915,2014
768,"National Institute of Technology, RourkelaNROBMD4BFALSEHOMESTATE","National Institute of Technology, Rourkela",Bio Medical Engineering,NROBMD4B,FALSE,HOMESTATE,,127500,341516,238112,291293,2014
769,"National Institute of Technology, RourkelaNROBMD4BFALSEOTHERSTATE","National Institute of Technology, Rourkela",Bio Medical Engineering,NROBMD4B,FALSE,OTHERSTATE,,42753,158780,218823,91183,2014
770,"National Institute of Technology, RourkelaNROBOT4BFALSEHOMESTATE","National Institute of Technology, Rourkela",Bio Technology,NROBOT4B,FALSE,HOMESTATE,,72948,395835,333252,208100,2014
771,"National Institute of Technology, RourkelaNROBOT4BFALSEOTHERSTATE","National Institute of Technology, Rourkela",Bio Technology,NROBOT4B,FALSE,OTHERSTATE,,39935,190212,246145,61444,2014
772,"National Institute of Technology, RourkelaNROCER4BFALSEHOMESTATE","National Institute of Technology, Rourkela",Ceramic Engineering,NROCER4B,FALSE,HOMESTATE,,33826,285144,292905,141403,2014
773,"National Institute of Technology, RourkelaNROCER4BFALSEOTHERSTATE","National Institute of Technology, Rourkela",Ceramic Engineering,NROCER4B,FALSE,OTHERSTATE,,56617,199708,251372,73254,2014
